SPEAKER,SENTENCE,DATAID,DOMAINID,DOMAIN,CATEGORY,SPEAKERID,SENTENCEID,MAIN,SUB,QA,QACNCT,MQ,SQ,UA,SA,개체명,용어사전,지식베이스
고객,삼겹살도 3인분 추가해주세요.,16320881,D,소매,정육점,1,7,포장시 추가 품목,,Q,,삼겹살도 3인분 추가해주세요.,,,,"삼겹살, 3인분, 추가",,"삼겹살/부위, 3인분/수량"
점원,"네, 삼겹살도 얇게 해드릴까요?",16320881,D,소매,정육점,0,8,부위별 고기 주문,고기 썰기 문의,Q,,,"네, 삼겹살도 얇게 해드릴까요?",,,삼겹살,,삼겹살/부위
고객,"네, 얇게 부탁드려요.",16320881,D,소매,정육점,1,9,부위별 고기 주문,고기 썰기 문의,A,,,,"네, 얇게 부탁드려요.",,,,
점원,"네, 알겠습니다.",16320881,D,소매,정육점,0,10,포장시 추가 품목,,A,7,,,,"네, 알겠습니다.",,,
고객,삼겹살 2줄도 파나요?,16335988,D,소매,정육점,1,1,용량별 고기 주문,,Q,,삼겹살 2줄도 파나요?,,,,"삼겹살, 2줄",,"삼겹살/부위, 2줄/수량"
점원,삼겹살 2줄은 너무 적고 한근부터는 구매가능하세요,16335988,D,소매,정육점,0,2,용량별 고기 주문,,A,,,,,삼겹살 2줄은 너무 적고 한 근부터는 구매 가능하세요,"삼겹살, 2줄, 한 근, 구매, 가능",,"삼겹살/부위, 2줄/수량, 한 근/중량"
고객,자취하는 학생인데 그럼 반근은 안될까요?,16335988,D,소매,정육점,1,3,용량별 고기 주문,,Q,,자취하는 학생인데 그럼 반 근은 안될까요?,,,,"자취, 학생, 반 근",,"학생/대상, 반 근/중량"
점원,학생이시니까 반근 팔아드릴께요,16335988,D,소매,정육점,0,4,용량별 고기 주문,구매 가능 용량,Q,,,학생이시니까 반 근 팔아드릴께요,,,"학생, 반 근",,"학생/대상, 반 근/중량"
고객,혼자 먹으려니 조금 많아서 죄송합니다,16335988,D,소매,정육점,1,5,용량별 고기 주문,구매 가능 용량,A,,,,혼자 먹으려니 조금 많아서 죄송합니다,,혼자 ,,혼자/인원
점원,아니에요 다음에도 자주 이용해주세요,16335988,D,소매,정육점,0,6,용량별 고기 주문,,A,,,,,아니에요 다음에도 자주 이용해주세요,다음,,
고객,삼성페이로 결제 가능한가요?,16335988,D,소매,정육점,1,7,카카오페이삼성페이 문의,,Q,,삼성페이로 결제 가능한가요?,,,,"삼성페이, 결제",,삼성페이/결제방식
점원,네 여기 단말기에 대주세요,16335988,D,소매,정육점,0,8,카카오페이삼성페이 문의,,A,,,,,네 여기 단말기에 대주세요,단말기,,단말기/비품
고객,영수증은 버려주세요,16335988,D,소매,정육점,1,9,영수증 처리 요청,,Q,,영수증은 버려주세요,,,,영수증,,
점원,네 다음에 또와요 학생,16335988,D,소매,정육점,0,10,영수증 처리 요청,,A,,,,,네 다음에 또 와요 학생,"다음, 학생",,학생/대상
고객,돼지고기 있나요?,16320896,D,소매,정육점,1,1,부위별 고기 주문,,Q,,돼지고기 있나요?,,,,돼지고기,,돼지고기/상품
점원,네. 있습니다.,16320896,D,소매,정육점,0,2,부위별 고기 주문,,A,,,,,네. 있습니다.,,,
고객,어느 부위가 제일 잘 팔리나요?,16320896,D,소매,정육점,1,3,인기부위 문의주문,,Q,,어느 부위가 제일 잘 팔리나요?,,,,부위 ,,
점원,삼겹살이 제일 많이 팔립니다.,16320896,D,소매,정육점,0,4,인기부위 문의주문,,A,,,,,삼겹살이 제일 많이 팔립니다.,삼겹살,,삼겹살/부위
고객,손질도 해 주시나요?,16320896,D,소매,정육점,1,5,용도별 손질 주문,,Q,,손질도 해 주시나요?,,,,손질,,
점원,네. 해 드립니다.,16320896,D,소매,정육점,0,6,용도별 손질 주문,,A,,,,,네. 해 드립니다.,,,
고객,냉장보관 해야하나요?,16320896,D,소매,정육점,1,7,냉장포장 문의요청,,Q,,냉장 보관해야 하나요?,,,,냉장 보관,,냉장/보관방법
점원,냉동실에 보관하시고 당일에 꺼내 냉장으로 옮기셔야 합니다.,16320896,D,소매,정육점,0,8,냉장포장 문의요청,,A,,,,,냉동실에 보관하시고 당일에 꺼내 냉장으로 옮기셔야 합니다.,"냉동실, 보관, 당일, 냉장",,"냉동실/보관방법, 당일/날짜, 냉장/보관방법"
고객,카드로 결제 가능한가요?,16320896,D,소매,정육점,1,9,결제 방법,,Q,,카드로 결제 가능한가요?,,,,"카드, 결제, 가능",,카드/결제방식
점원,네. 가능합니다.,16320896,D,소매,정육점,0,10,결제 방법,,A,,,,,네. 가능합니다.,가능,,
고객,살치살 있나요?,16334468,D,소매,정육점,1,1,부위별 고기 주문,,Q,,살치살 있나요?,,,,살치살,,살치살/부위
점원,네 한우와 호주산있습니다,16334468,D,소매,정육점,0,2,부위별 고기 주문,,A,,,,,네 한우와 호주산 있습니다,"한우, 호주산",,"한우/원산지, 호주산/원산지"
고객,호주산은 g당 얼마죠?,16334468,D,소매,정육점,1,3,가격 문의,,Q,,호주산은 g당 얼마죠?,,,,"호주산, g당, 얼마",,호주산/원산지
점원,100g에 12000원이요,16334468,D,소매,정육점,0,4,가격 문의,,A,,,,,100g에 12000원이요,"100g, 12000원",,"100g/중량, 12000원/금액"
고객,한우는 g당 얼마에요?,16334468,D,소매,정육점,1,5,가격 문의,,Q,,한우는 g당 얼마에요?,,,,"한우, g당, 얼마",,"한우/원산지, g당/중량"
점원,100g에 24000원이요,16334468,D,소매,정육점,0,6,가격 문의,,A,,,,,100g에 24000원이요,"100g, 24000원",,"100g/중량, 24000원/금액"
고객,한우 조금만 깎아주실 수 없나요?,16334468,D,소매,정육점,1,7,가격 할인 요청,,Q,,한우 조금만 깎아주실 수 없나요?,,,,"한우, 조금",,한우/원산지
점원,최대한 저렴하게 해드리는 거에요,16334468,D,소매,정육점,0,8,가격 할인 요청,,A,,,,,최대한 저렴하게 해드리는 거에요,저렴,,
고객,그럼 한우 갈비살은 g당 얼마인가요?,16334468,D,소매,정육점,1,9,가격 문의,,Q,,그럼 한우 갈비살은 g당 얼마인가요?,,,,"한우 갈비살, g당, 얼마",,"한우/원산지, 갈비살/부위, g당/중량"
점원,g당 18000원이에요 ,16334468,D,소매,정육점,0,10,가격 문의,,A,,,,,g당 18000원이에요 ,"g당, 18000원",,"g당/중량, 18000원/금액"
고객,한우 국거리 있나요?,16336004,D,소매,정육점,1,1,용도별 고기 주문,,Q,,한우 국거리 있나요?,,,,"한우, 국거리",,"한우/원산지, 국거리/용도"
점원,네 있습니다,16336004,D,소매,정육점,0,2,용도별 고기 주문,,A,,,,,네 있습니다,,,
고객,5명이 먹으려 하는데 몇 그램정도 필요한가요?,16336004,D,소매,정육점,1,3,0인분 용량 문의,,Q,,5명이 먹으려 하는데 몇 그램 정도 필요한가요?,,,,"5명, 그램",,5명/인원
점원,300g정도면 충분하실 것 같습니다,16336004,D,소매,정육점,0,4,0인분 용량 문의,,A,,,,,300g정도면 충분하실 것 같습니다,300g,,300g/중량
고객,네 그렇게 주세요,16336004,D,소매,정육점,1,5,용량별 고기 주문,,Q,,네 그렇게 주세요,,,,,,
점원,썰어 드릴까요?,16336004,D,소매,정육점,0,6,고기 썰기 주문,고기 썰기 확인,Q,,,썰어 드릴까요?,,,,,
고객,네 바로 끓여 먹을 수 있게 잘라 주세요,16336004,D,소매,정육점,1,7,고기 썰기 주문,,Q,,네 바로 끓여 먹을 수 있게 잘라 주세요,,,,,,
점원,결제는 어떻게 도와드릴까요?,16336004,D,소매,정육점,0,8,결제 방법,결제방법 문의,Q,,,결제는 어떻게 도와드릴까요?,,,결제,,
고객,카드 할부 가능한가요?,16336004,D,소매,정육점,1,9,카드 할부 문의,,Q,,카드 할부 가능한가요?,,,,"카드, 할부, 가능",,카드/결제방식
점원,네 하나와 삼성 그리고 신한카드는 5개월 무이자로도 가능합니다,16336004,D,소매,정육점,0,10,카드 할부 문의,,A,,,,,네 하나와 삼성 그리고 신한카드는 5개월 무이자로도 가능합니다,"하나, 삼성, 신한카드, 5개월, 무이자, 가능",,"하나/카드종류, 삼성/카드종류, 신한카드/카드종류, 5개월/할부개월수"
고객,소고기 100g에 얼마인가요?,16321165,D,소매,정육점,1,1,가격 문의,,Q,,소고기 100g에 얼마인가요?,,,,"소고기, 100g, 얼마",,"소고기/상품, 100g/중량"
점원,"100g당 1,234원입니다.",16321165,D,소매,정육점,0,2,가격 문의,,A,,,,,"100g당 1,234원입니다.","100g당, 1,234원",,"100g당/중량, 1,234원/금액"
고객,국내산인가요?,16321165,D,소매,정육점,1,3,원산지 문의,,Q,,국내산인가요?,,,,국내산,,국내산/원산지
점원,"네, 국내산 한우입니다.",16321165,D,소매,정육점,0,4,원산지 문의,,A,,,,,"네, 국내산 한우입니다.","국내산, 한우",,"국내산/원산지, 한우/원산지"
고객,500g 포장 해 주세요.,16321165,D,소매,정육점,1,5,용량별 고기 주문,,Q,,500g 포장해 주세요.,,,,"500g, 포장",,500g/중량
점원,"네, 포장 도와드리겠습니다.",16321165,D,소매,정육점,0,6,용량별 고기 주문,,A,,,,,"네, 포장 도와드리겠습니다.",포장,,
고객,찌개용으로 썰어 주실수 있나요?,16321165,D,소매,정육점,1,7,고기 썰기 주문,,Q,,찌개용으로 썰어 주실 수 있나요?,,,,찌개,,찌개/용도
점원,"네, 가능합니다.",16321165,D,소매,정육점,0,8,고기 썰기 주문,,A,,,,,"네, 가능합니다.",가능,,
고객,카드 결제 할게요.,16321165,D,소매,정육점,1,9,결제 방법,,Q,,카드 결제할게요.,,,,"카드, 결제",,카드/결제방식
점원,"네, 결제 해 드리겠습니다.",16321165,D,소매,정육점,0,10,결제 방법,,A,,,,,"네, 결제해 드리겠습니다.",결제,,
고객,삼겹살 500그램에 얼마에요?,16335504,D,소매,정육점,1,1,가격 문의,,Q,,삼겹살 500그램에 얼마에요?,,,,"삼겹살, 500그램, 얼마",,"삼겹살/부위, 500그램/중량"
점원,9900원입니다,16335504,D,소매,정육점,0,2,가격 문의,,A,,,,,9900원입니다,9900원,,9900원/금액
고객,얇게 썰어주실수 있나요?,16335504,D,소매,정육점,1,3,고기 썰기 주문,,Q,,얇게 썰어주실 수 있나요?,,,,,,
점원,네 그럼요,16335504,D,소매,정육점,0,4,고기 썰기 주문,,A,,,,,네 그럼요,,,
고객,소고기는 무슨살이 제일 맛있어요?,16335504,D,소매,정육점,1,5,인기부위 문의주문,,Q,,소고기는 무슨 살이 제일 맛있어요?,,,,"소고기, 살",,소고기/상품
점원,요즘은 새우살이 제일 잘나가요,16335504,D,소매,정육점,0,6,인기부위 문의주문,,A,,,,,요즘은 새우살이 제일 잘 나가요,"요즘, 새우살",,새우살/부위
고객,그럼 새우살 500그램 주세요,16335504,D,소매,정육점,1,7,용량별 고기 주문,,Q,,그럼 새우살 500그램 주세요,,,,"새우살, 500그램 ",,"새우살/부위, 500그램/중량"
점원,네 더 필요하신 건 없으세요?,16335504,D,소매,정육점,0,8,용량별 고기 주문,공통,Q,,,네 더 필요하신 건 없으세요?,,,,,
고객,현금 영수증 해주세요,16335504,D,소매,정육점,1,9,현금영수증 발급 요청,,Q,,현금 영수증 해주세요,,,,현금 영수증,,
점원,네 번호 찍어주세요,16335504,D,소매,정육점,0,10,현금영수증 발급 요청,고객 번호 요청,Q,,,네 번호 찍어주세요,,,번호,,
고객,오늘 도축한 고기 있나요?,16320916,D,소매,정육점,1,1,입고시기 문의,,Q,,오늘 도축한 고기 있나요?,,,,"오늘, 도축, 고기",,"오늘/날짜, 고기/상품"
점원,"네, 있습니다.",16320916,D,소매,정육점,0,2,입고시기 문의,,A,,,,,"네, 있습니다.",,,
고객,소스는 얼마인가요?,16320916,D,소매,정육점,1,3,소스 판매 문의,,Q,,소스는 얼마인가요?,,,,"소스, 얼마",,소스/부속상품
점원,3000원입니다.,16320916,D,소매,정육점,0,4,소스 판매 문의,,A,,,,,3000원입니다.,3000원,,3000원/금액
고객,파채 같이 주실 수 있나요?,16320916,D,소매,정육점,1,5,포장시 추가 품목,,Q,,파채 같이 주실 수 있나요?,,,,파채,,파채/부속상품
점원,별도로 판매하고 있습니다. ,16320916,D,소매,정육점,0,6,포장시 추가 품목,,A,,,,,별도로 판매하고 있습니다. ,"별도, 판매",,
고객,600g이면 몇 명 먹을 수 있나요?,16320916,D,소매,정육점,1,7,0인분 용량 문의,,Q,,600g이면 몇 명 먹을 수 있나요?,,,,"600g, 명",,600g/중량
점원,2인에서 3인 먹을 수 있습니다. ,16320916,D,소매,정육점,0,8,0인분 용량 문의,,A,,,,,2인에서 3인 먹을 수 있습니다. ,"2인, 3인",,"2인/인원, 3인/인원"
고객,냉동아니죠?,16320916,D,소매,정육점,1,9,보관상태 문의,,Q,,냉동 아니죠?,,,,냉동,,냉동/보관상태
점원,냉동아닙니다.,16320916,D,소매,정육점,0,10,보관상태 문의,,A,,,,,냉동 아닙니다.,냉동,,냉동/보관상태
고객,등갈비 가격이 어떻게 되나요?,16335255,D,소매,정육점,1,1,가격 문의,,Q,,등갈비 가격이 어떻게 되나요?,,,,"등갈비, 가격",,등갈비/부위
점원,아 네 돼지고기요?,16335255,D,소매,정육점,0,2,가격 문의,고기 종류 확인,Q,,,아 네 돼지고기요?,,,돼지고기,,돼지고기/상품
고객,네 돼지고기요,16335255,D,소매,정육점,1,3,가격 문의,고기 종류 확인,A,,,, 네 돼지고기요,,돼지고기,,돼지고기/상품
점원,네 1Kg에 8천원 합니다,16335255,D,소매,정육점,0,4,가격 문의,,A,1,,,,네 1Kg에 8천 원 합니다,"1kg, 8천 원",,"1kg/중량, 8천 원/금액"
고객,네  이거 묵은지 찜에 넣을려고 하는데 괜찮은가요?,16335255,D,소매,정육점,1,5,용도별 고기 주문,,Q,,네 이거 묵은지 찜에 넣을려고 하는데 괜찮은가요?,,,,묵은지 찜,,묵은지 찜/용도
점원,아 네 묵은지찜에 등갈비 넣으면 훌륭한 김치찜이 되지요,16335255,D,소매,정육점,0,6,용도별 고기 주문,,A,,,,,아 네 묵은지 찜에 등갈비 넣으면 훌륭한 김치찜이 되지요,"묵은지 찜, 등갈비, 김치찜",,"묵은지 찜/용도, 등갈비/부위, 김치찜/메뉴"
고객,그럼 2kg만 주시고 제가 처음인데 간단하게 어떻게하는 알려 주실 수 있나요?,16335255,D,소매,정육점,1,7,레시피 문의,,Q,,그럼 2kg만 주시고 제가 처음인데 간단하게 어떻게 하는 알려 주실 수 있나요?,,,,"2kg, 처음",,2kg/중량
점원,아 네 먼저 김치를 깔고 그위에 등갈비를 깔고 다시 그위에 김치 그위에 등갈비 이렇게 넣으시면 됩니다,16335255,D,소매,정육점,0,8,레시피 문의,,A,,,,,아 네 먼저 김치를 깔고 그 위에 등갈비를 깔고 다시 그 위에 김치 그위에 등갈비 이렇게 넣으시면 됩니다,"김치, 등갈비, ",,"김치/재료, 등갈비/부위 "
고객,아네 그런 방법이 있네요,16335255,D,소매,정육점,1,9,null,null,A,,,,아 네 그런 방법이 있네요,,방법,,
점원,네 그럼 푸짐해서 몇끼 반찬으로 좋아요,16335255,D,소매,정육점,0,10,,,A,,,,,네 그럼 푸짐해서 몇 끼 반찬으로 좋아요,"끼, 반찬",,
고객,돼지고기 반 근에 얼마인가요?,16335786,D,소매,정육점,1,1,가격 문의,,Q,,돼지고기 반 근에 얼마인가요?,,,,"돼지고기, 반 근, 얼마",,"돼지고기/상품, 반 근/중량"
점원,돼지고기 반 근은 6천원입니다,16335786,D,소매,정육점,0,2,가격 문의,,A,,,,,돼지고기 반 근은 6천 원입니다,"돼지고기, 반 근, 6천 원",,"돼지고기/상품, 반 근/중량, 6천 원/금액"
고객,그럼 한 근은 얼마인가요?,16335786,D,소매,정육점,1,3,가격 문의,,Q,,그럼 한 근은 얼마인가요?,,,,"한 근, 얼마",,한 근/중량
점원,돼지고기 한 근은 1만원입니다,16335786,D,소매,정육점,0,4,가격 문의,,A,,,,,돼지고기 한 근은 1만 원입니다,"돼지고기, 한 근, 1만 원",,"돼지고기/상품, 한 근/중량, 1만 원/금액"
고객,한 근으로 하면 할인해주시는건가요?,16335786,D,소매,정육점,1,5,가격 할인 문의,,Q,,한 근으로 하면 할인해주시는 건가요?,,,,"한 근, 할인",,한 근/중량
점원,네 한근을 사주시면 2천원이 할인되십니다,16335786,D,소매,정육점,0,6,가격 할인 문의,,A,,,,,네 한 근을 사주시면 2천 원이 할인되십니다,"한 근, 2천 원, 할인",,"한 근/중량, 2천 원/할인액"
고객,그럼 한 근으로 국거리용으로 주시겠어요?,16335786,D,소매,정육점,1,7,용도별 고기 주문,,Q,,그럼 한 근으로 국거리용으로 주시겠어요?,,,,"한 근, 국거리용",,"한 근/중량, 국거리용/용도"
점원,네 알겠습니다,16335786,D,소매,정육점,0,8,용도별 고기 주문,,A,,,,,네 알겠습니다,,,
고객,그리고 목살로 주세요,16335786,D,소매,정육점,1,9,용도별 고기 주문,,Q,,그리고 목살로 주세요,,,,목살,,목살/부위
점원,네 목살로 드리겠습니다,16335786,D,소매,정육점,0,10,용도별 고기 주문,,A,,,,,네 목살로 드리겠습니다,목살,,목살/부위
고객,김치찌개용 돼지고기 있나요?,16335020,D,소매,정육점,1,1,용도별 고기 주문,,Q,,김치찌개용 돼지고기 있나요?,,,,"김치찌개, 돼지고기",,"김치찌개/용도, 돼지고기/상품"
점원,네 여기 앞다리살 사용하시면됩니다,16335020,D,소매,정육점,0,2,용도별 고기 주문,,A,,,,,네 여기 앞다리살 사용하시면 됩니다,"앞다리살, 사용",,앞다리살/부위
